Autor	Dimensión	Fecha	Número de catálogo	Procedencia	Serie	Soporte	Tipo de obra	Técnica	Título	URL	Lugar de producción
Anónimo	Alto: 57 cm.;Ancho: 76 cm.	Siglo XVII	P002659	Legado Pablo Bosch y Barrau, 1916		Lienzo	Pintura	Óleo	Agar e Ismael en el desierto	https://www.museodelprado.es/coleccion/obra-de-arte/agar-e-ismael-en-el-desierto/3bd79168-5b5c-4d5c-9852-fedfd009825a	
Anónimo (Copia Orley, Bernard van)	Alto: 56 cm.;Ancho: 40 cm.	Siglo XVII	P002725	Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Tabla	Pintura	Óleo	La Virgen de Carondelet	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-de-carondelet/2806daa0-70d6-4ddc-8854-6b9acac1c1eb	
Francken II, Frans; Neefs, Pieter II	Alto: 38 cm.;Ancho: 63 cm.	Siglo XVII	P002726	Colección duque de Osuna, 1896; Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Tabla	Pintura	Óleo	Interior de la Catedral de Amberes	https://www.museodelprado.es/coleccion/obra-de-arte/interior-de-la-catedral-de-amberes/eca7ecd0-2245-4eb5-b2be-ca41177fd1a0	
Son, Joris van	Alto: 120 cm.;Ancho: 84 cm.	Siglo XVII	P002728	Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Lienzo	Pintura	Óleo	La Virgen con el Niño dentro de un festón de frutas	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-con-el-nio-dentro-de-un-feston-de-frutas/344b60c4-8000-45b0-bfba-2ca1f6387d76	
Seghers, Daniel (Copia)	Alto: 87 cm.;Ancho: 62 cm.	Siglo XVII	P002729	Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Lienzo	Pintura	Óleo	La Virgen y el Niño dentro de una guirnalda de flores	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-y-el-nio-dentro-de-una-guirnalda-de/50b71b9b-6c3c-4129-afd6-fa57f5ca2504	
Teniers, David	Alto: 18 cm.;Ancho: 17 cm.	Siglo XVII	P002732	Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Lámina de cobre	Pintura	Óleo	Fumadores	https://www.museodelprado.es/coleccion/obra-de-arte/fumadores/a661c430-caf8-44de-ac07-70684918fa07	
Vadder, Lodewijk de	Alto: 39 cm.;Ancho: 65 cm.	Siglo XVII	P002747	Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Tabla	Pintura	Óleo	Paisaje con cazadores	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-cazadores/4992c236-332b-4641-b5a0-329ccfc32598	
Vadder, Lodewijk de	Alto: 39 cm.;Ancho: 66 cm.	Siglo XVII	P002746	Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Tabla	Pintura	Óleo	Paisaje con cazadores	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-cazadores/6bf1ffc8-6141-4cff-8cc5-244296f41cc3	
Grund, Norbert (Atribuido a)	Alto: 20 cm.;Ancho: 25 cm.	Siglo XVII	P002752	Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Tabla	Pintura	Óleo	Paisaje con pastores	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-pastores/520d56c9-aaf7-4d8b-8b7c-e1f309353f4c	
Anónimo	Alto: 176 cm.;Ancho: 226 cm.	Siglo XVII	P002760	Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Lienzo	Pintura	Óleo	Jardín con flores y frutas	https://www.museodelprado.es/coleccion/obra-de-arte/jardin-con-flores-y-frutas/7034e244-6c04-461e-b650-a534d764e7f6	
Giordano, Luca	Alto: 68 cm.;Ancho: 54 cm.	Siglo XVII	P002761	Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931		Lienzo	Pintura	Óleo	Carlos II a caballo	https://www.museodelprado.es/coleccion/obra-de-arte/carlos-ii-a-caballo/47248eca-482e-4d09-b88a-2dde4723a97e	
Bocanegra, Pedro Atanasio (Atribuido a)	Alto: 67 cm.;Ancho: 48 cm.	Siglo XVII	P002797	Legado Juan Allende-Salazar y Zaragoza, 1939		Lienzo	Pintura	Óleo	La Virgen María	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-maria/f167db87-e32d-4c2b-b79d-3b20688e0af6	
Luycks, Frans (Atribuido a)	Alto: 164 cm.;Ancho: 118 cm.	Siglo XVII	P002871	Colección Real (¿Palacio del Buen Retiro, Madrid, cuarto de las infantas, 1772, nº 660?; Buen Retiro, 1794, nº 765).		Lienzo	Pintura	Óleo	Retrato de una infanta	https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-una-infanta/c8ed370e-21e7-4f0c-95d8-73d121c96d4d	
Anónimo	Alto: 64 cm.;Ancho: 54 cm.	Siglo XVII	P002932	Legado Alejandro Soler Durán, 1899		Lienzo	Pintura	Óleo	Retrato de señora	https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-seora/50d2176d-e339-4458-9ae3-b051ece4a1aa	
Anónimo	Alto: 176 cm.;Ancho: 147 cm.	Siglo XVII	P002941	Donación Francisco Cervantes, 1924		Lienzo	Pintura	Óleo	San Agustín con el ángel niño	https://www.museodelprado.es/coleccion/obra-de-arte/san-agustin-con-el-angel-nio/fc55f574-2f24-4bbd-9734-89b07701ab55	
Martínez del Mazo, Juan Bautista (Copia de Snyders, Frans)	Alto: 86 cm.;Ancho: 151 cm.	Siglo XVII	P002948	Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 212).		Lienzo	Pintura	Óleo	Jabalí acosado (La caza del jabalí)	https://www.museodelprado.es/coleccion/obra-de-arte/jabali-acosado-la-caza-del-jabali/8d70bf2b-21e0-4818-8980-caa362b4df19	
Lint, Pieter van	Alto: 104 cm.;Ancho: 131 cm.	Siglo XVII	P002949	Colección Real		Lámina de cobre	Pintura	Óleo	El triunfo del Amor	https://www.museodelprado.es/coleccion/obra-de-arte/el-triunfo-del-amor/0c01cf47-3ec2-459d-aff5-a2a9e93af856	
Anónimo	Alto: 147 cm.;Ancho: 213 cm.	Siglo XVII	P002969	Museo de la Trinidad		Lienzo	Pintura	Óleo	El rey David coronado	https://www.museodelprado.es/coleccion/obra-de-arte/el-rey-david-coronado/bc706025-86f9-405c-b8f4-2731e0b094e4	
Murillo, Bartolomé Esteban (Atribuido a)	Alto: 194 cm.;Ancho: 130 cm.	Siglo XVII	P003008	Adquisición, 1953		Lienzo	Pintura	Óleo	Paisaje con cascada	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-cascada/cbffd549-30c5-43ae-8e3b-54424b4fbbbe	
Anónimo	Alto: 65 cm.;Ancho: 53 cm.	Siglo XVII	P003030	Colección Real (¿Palacio Real Nuevo, Madrid, pieza interior triangulada, 1747, nº 518?).		Lienzo	Pintura	Óleo	Florero	https://www.museodelprado.es/coleccion/obra-de-arte/florero/21cad75a-5b79-4f29-940e-edd8409094ef	
Herrera el Viejo, Francisco de	Alto: 51 cm.;Ancho: 65 cm.	Siglo XVII	P003058	Adquisición a José Miguel Pérez Ortiz, 1963.		Lienzo	Pintura	Óleo	Cabeza de santo degollado	https://www.museodelprado.es/coleccion/obra-de-arte/cabeza-de-santo-degollado/9a7f0a5e-1ff1-4c4a-87e6-3db435197538	
Herrera el Mozo, Francisco de	Alto: 166 cm.;Ancho: 105 cm.	Siglo XVII	P003065	Madrid, Convento de San Agustín, vulgo de Copacabana, de agustinos recoletos descalzos, iglesia; Museo de la Trinidad.		Lienzo	Pintura	Óleo	Santa Águeda (?)	https://www.museodelprado.es/coleccion/obra-de-arte/santa-agueda-/3032692e-970f-4a02-9ff7-94fd82cea39e	
Anónimo	Alto: 106 cm.;Ancho: 185 cm.	Siglo XVII	P003067	Colección Real		Lienzo	Pintura	Óleo	Amorcillos con guirnalda de flores	https://www.museodelprado.es/coleccion/obra-de-arte/amorcillos-con-guirnalda-de-flores/97125b01-a23a-405d-9d50-af992b3124d4	
Finsonius, Ludovicus	Alto: 173 cm.;Ancho: 218 cm.	Siglo XVII	P003075	En 1767 se cita en la Academia Real de Toulouse; Venta en el Hôtel Drouot, París, 1955; Daniel Wildenstein, París, 1964; adquirido por el Patronato del Museo del Prado, 1964.		Lienzo	Pintura	Óleo	La Anunciación	https://www.museodelprado.es/coleccion/obra-de-arte/la-anunciacion/5343897c-198b-4819-b382-32f5f757d8c5	
Collantes, Francisco	Alto: 145 cm.;Ancho: 197 cm.	Siglo XVII	P003086	Colección Real (Palacio del Buen Retiro, Madrid, 1700; Buen Retiro, pinturas tambien señaladas con la letra P en diferentes piezas del palacio, 1772, nº 602; Buen Retiro, 1794, nº 439)		Lienzo	Pintura	Óleo	El incendio de Troya	https://www.museodelprado.es/coleccion/obra-de-arte/el-incendio-de-troya/5c775c1d-d4f6-4a17-9a0e-3268cb77c711	
Espinosa, Jerónimo Jacinto	Alto: 245 cm.;Ancho: 180 cm.	Siglo XVII	P003087	Colección marqués de La Romana; adquisición a José Miguel Pérez Ortíz, Madrid, 1965		Lienzo	Pintura	Óleo	San Ramón Nonato	https://www.museodelprado.es/coleccion/obra-de-arte/san-ramon-nonato/2c35b064-71b8-4890-912f-fba3f88cdb95	
Carreño de Miranda, Juan	Alto: 80 cm.;Ancho: 59 cm.	Siglo XVII	P003088	Adquirido a Consuelo Sáenz de la Calzada, Madrid, con destino al Museo del Prado, 1965.		Lienzo	Pintura	Óleo	El festín de Herodes (boceto)	https://www.museodelprado.es/coleccion/obra-de-arte/el-festin-de-herodes-boceto/799f09b9-6388-45c7-b72f-76a9c2acac3d	
Anónimo	Alto: 50 cm.;Ancho: 83 cm.	Siglo XVII	P003115	Adquirido a Pedro Alarcón S. A., Madrid, 1966		Lienzo	Pintura	Óleo	Bodegón de aves	https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-de-aves/df6172ab-8254-45b2-96c9-02ac57cddf7d	
Ribera, José de (Atribuido a)	Alto: 128 cm.;Ancho: 102 cm.	Siglo XVII	P003119	Legado Juan Gómez de Molina y Elio, II marqués de Fontana, 1967		Lienzo	Pintura	Óleo	San Jerónimo	https://www.museodelprado.es/coleccion/obra-de-arte/san-jeronimo/0c8573aa-ad2d-4672-bc2c-7067bd863153	
Keil, Eberhard	Alto: 72 cm.;Ancho: 96 cm.	Siglo XVII	P003127	Adquisición, 1968		Lienzo	Pintura	Óleo	Bacanal infantil	https://www.museodelprado.es/coleccion/obra-de-arte/bacanal-infantil/e021be8c-cff2-47b3-8d5e-83a71e8cf312	
Cavallino, Bernardo (Copia de)	Alto: 76 cm.;Ancho: 103 cm.	Siglo XVII	P003151	Adquisición a Juan Agustí Juncá, Madrid, 1969		Lienzo	Pintura	Óleo	Curación de Tobías	https://www.museodelprado.es/coleccion/obra-de-arte/curacion-de-tobias/fd531f27-6118-4917-b0fd-f562181b64a8	
Anónimo	Alto: 158 cm.;Ancho: 236 cm.	Siglo XVII	P003163	Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 1237).	Paisajes para el Palacio del Buen Retiro	Lienzo	Pintura	Óleo	Paisaje con San Juan Evangelista	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-san-juan-evangelista/51e9736c-3925-4c3b-8369-a71fc32154f4	
Martínez del Mazo, Juan Bautista (Copia de Rubens, Pedro Pablo)	Alto: 270 cm.;Ancho: 345 cm.	Siglo XVII	P003167	Colección Real (Palacio del Buen Retiro, Madrid, pieza de besamanos, 1772, nº 1076; Buen Retiro, 1794, nº 221).		Lienzo	Pintura	Óleo	Mercurio y Argos	https://www.museodelprado.es/coleccion/obra-de-arte/mercurio-y-argos/0c17829c-fa85-412d-b4e4-eb1fb398b76a	
Arthois, Jacques d'	Alto: 169 cm.;Ancho: 242 cm.	Siglo XVII	P003173	Colección Real (colección Isabel Farnesio, Palacio de La Granja de San Ildefonso, Segovia, pieza de la torre, 1766, nº 30[dupl.]; Palacio de Aranjuez, Madrid, cuarto del rey-antecámara, 1794, nº 30; Aranjuez, antecámara del rey, 1818, nº 30). Ingresó en el Museo en 1848.		Lienzo	Pintura	Óleo	Paisaje con figuras	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-figuras/6186f908-dbc6-4aa3-9419-e236c06d2b02	
Sacchi, Andrea	Alto: 140 cm.;Ancho: 140 cm.	Siglo XVII	P003189	Colección Real (Palacio Real Nuevo, Madrid, pieza de vestir [2ª], 1794, nº 424; Palacio Real, Madrid, pieza verde de chimenea, 1814-1818, nº 424).		Lienzo	Pintura	Óleo	Santa Rosalía de Palermo	https://www.museodelprado.es/coleccion/obra-de-arte/santa-rosalia-de-palermo/1e0a1f9b-1ae2-44aa-8448-64d123185acf	
García Hidalgo, José (Atribuido a)	Alto: 205 cm.;Ancho: 155 cm.	Siglo XVII	P003207	Museo de la Trinidad		Lienzo	Pintura	Óleo	La Inmaculada Concepción	https://www.museodelprado.es/coleccion/obra-de-arte/la-inmaculada-concepcion/b7a64c0e-55b8-4d68-ad38-7814aa46d1a1	
Wildens, Jan	Alto: 136 cm.;Ancho: 226 cm.	Siglo XVII	P003208	Colección Real		Lienzo	Pintura	Óleo	Paisaje con figuras	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-figuras/77c30201-5371-4ece-beca-720f8de33f27	
Orrente, Pedro de	Alto: 99 cm.;Ancho: 139 cm.	Siglo XVII	P003229	Legado Rosa Rodríguez Vaamonde de Fuente Alcázar, 1898		Lienzo	Pintura	Óleo	Viaje de Tobías y Sara	https://www.museodelprado.es/coleccion/obra-de-arte/viaje-de-tobias-y-sara/16ea902d-c6ca-47da-9607-6fd20ff12989	
Anónimo	Alto: 112 cm.;Ancho: 175 cm.	Siglo XVII	P003257	Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, primera pieza de entrada que sirve de antecámara, 1745, [nº 13]; Quinta del duque del Arco, pieza primera de entrada, 1794, nº 13).	Serie Cuatro Estaciones	Lienzo	Pintura	Óleo	El Otoño	https://www.museodelprado.es/coleccion/obra-de-arte/el-otoo/f0bbb65a-ee88-42de-8063-c1328197d0f1	
Anónimo	Alto: 112 cm.;Ancho: 174 cm.	Siglo XVII	P003258	Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, primera pieza de entrada que sirve de antecámara, 1745, [nº 12]; Quinta del duque del Arco, pieza primera de entrada, 1794, nº 12).	Serie Cuatro Estaciones	Lienzo	Pintura	Óleo	El estío	https://www.museodelprado.es/coleccion/obra-de-arte/el-estio/f548b72c-be65-4d39-9cc0-c36ec4c6e6c1	
Anónimo	Alto: 180 cm.;Ancho: 136 cm.	Siglo XVII	P003273	Museo de la Trinidad		Lienzo	Pintura	Óleo	San Antonio de Padua	https://www.museodelprado.es/coleccion/obra-de-arte/san-antonio-de-padua/95bf33ca-b142-4b23-bfc1-daec3c27d5e1	
Anónimo	Alto: 209 cm.;Ancho: 123 cm.	Siglo XVII	P003275	Museo de la Trinidad		Lienzo	Pintura	Óleo	Cristo crucificado	https://www.museodelprado.es/coleccion/obra-de-arte/cristo-crucificado/0a36f33b-c2fb-4dba-8667-de4037cda94b	
Anónimo	Alto: 76 cm.;Ancho: 103 cm.	Siglo XVII	P003283	Convento de San Pedro Mártir, de padres dominicos, Toledo; Museo de la Trinidad.		Lienzo	Pintura	Óleo	Adoración de los pastores	https://www.museodelprado.es/coleccion/obra-de-arte/adoracion-de-los-pastores/80bf2196-be97-4303-9652-4c0ad132758d	
Anónimo (Copia Giordano, Luca)	Alto: 305 cm.;Ancho: 208 cm.	Siglo XVII	P003287	Probablemente, Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas; Museo de la Trinidad, 1835-1872.		Lienzo	Pintura	Óleo	La Virgen del Rosario	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-del-rosario/e957db50-942f-4f9f-abab-25b4a514553e	
Anónimo (Copia Caravaggio. Michelangelo Merisi)	Alto: 166 cm.;Ancho: 128 cm.	Siglo XVII	P003292	Colección Real (Madrid, Monasterio de San Jerónimo el Real, 1841)		Lienzo	Pintura	Óleo	Santa Catalina	https://www.museodelprado.es/coleccion/obra-de-arte/santa-catalina/ea5564c6-8141-45ee-b880-09558fc8336e	
Anónimo	Alto: 120 cm.;Ancho: 55 cm.	Siglo XVII	P003293	Colección Real (colección Isabel Farnesio, Palacio Real de La Granja de San Ildefonso, Segovia, antecámara del rey, 1746, nº 596; La Granja, pieza de comer su majestad, 1766, nº 596; La Granja, 1794, nº 596; Palacio Real, Madrid, cuarto del infante don Francisco-tercera pieza, 1814-1818, nº 596; Madrid, Monasterio de San Jerónimo el Real, iglesia, 1841).		Lienzo	Pintura	Óleo	San Sebastián	https://www.museodelprado.es/coleccion/obra-de-arte/san-sebastian/d752fb3a-7884-45df-9b2d-bdd34f9cdb2f	
Anónimo	Alto: 62 cm.;Ancho: 75 cm.	Siglo XVII	P003322	Colección Real (adquisición de Isabel Farnesio, 1746-1759; colección Isabel Farnesio, Palacio de La Granja de San Ildefonso, Segovia, Casa de Alhajas, 1766, nº 99[dupl.]; La Granja, 1794, nº 99).		Lienzo	Pintura	Óleo	Bodegón con cardo, guisantes, cebollas, cacharro de cobre	https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-con-cardo-guisantes-cebollas-cacharro-de/4ba2a5fb-3f82-4e93-b6ca-5152d8cc54a0	
Anónimo	Alto: 32 cm.;Ancho: 50 cm.	Siglo XVII	P003324	Colección Real		Lienzo	Pintura	Óleo	Bodegón con melón, alcachofas y copa de cristal	https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-con-melon-alcachofas-y-copa-de-cristal/46eacc9b-9099-4658-9ec4-bd013f338a7e	
Anónimo	Alto: 99 cm.;Ancho: 77 cm.	Siglo XVII	P003325	Madrid, Convento de la Encarnación, vulgo de Jesús de Medinaceli, de trinitarios descalzos; Museo de la Trinidad; Museo Nacional de Pintura y Escultura/Museo del Prado (con destino a la Galería de Españoles Ilustres, del Museo Iconográfico), 1879.		Lienzo	Pintura	Óleo	Benito Arias Montano	https://www.museodelprado.es/coleccion/obra-de-arte/benito-arias-montano/c21dad5b-142c-4741-83c9-2154012fbdf6	
Orrente, Pedro de	Alto: 116 cm.;Ancho: 161 cm.	Siglo XVII	P003330	Colección Real (Palacio del Buen Retiro, Madrid, 1701, s.n.; Buen Retiro, 1794, nº 167).		Lienzo	Pintura	Óleo	Abraham e Isaac camino del sacrificio	https://www.museodelprado.es/coleccion/obra-de-arte/abraham-e-isaac-camino-del-sacrificio/163cb92a-ca42-46e7-81cb-75d61e908dee	
Anónimo	Alto: 206 cm.;Ancho: 108 cm.	Siglo XVII	P003333	Colección Real (Monasterio de El Escorial, 1848)	Proyecto de Sala de Retratos de los Reyes de la Casa de Austria y Borbón, Real Museo	Lienzo	Pintura	Óleo	Isabel de Borbón	https://www.museodelprado.es/coleccion/obra-de-arte/isabel-de-borbon/f210e9c4-0da8-44d1-abd9-69c62c59d111	
Román, Bartolomé	Alto: 210 cm.;Ancho: 110 cm.	Siglo XVII	P003335	Probablemente, Madrid, Monasterio de San Martín, de monjes benedictinos; Museo de la Trinidad.	Santos y venerables benedictinos. Monasterio de San Martín, Madrid	Lienzo	Pintura	Óleo	El padre Remigio	https://www.museodelprado.es/coleccion/obra-de-arte/el-padre-remigio/1ba33b7d-99fb-40bd-9c4b-8bc5528667f7	
Camilo, Francisco	Alto: 208 cm.;Ancho: 111 cm.	Siglo XVII	P003336	Museo de la Trinidad		Lienzo	Pintura	Óleo	Santo Tomás de Villanueva	https://www.museodelprado.es/coleccion/obra-de-arte/santo-tomas-de-villanueva/00db17cb-90c8-4d0b-a1e9-a998ea78f302	
Anónimo	Alto: 207 cm.;Ancho: 167 cm.	Siglo XVII	P003343	Madrid, Convento de Nuestra Señora de la Merced, de mercedarios calzados; Museo de la Trinidad.		Lienzo	Pintura	Óleo	Un religioso mercedario predicando a cardenales y obispos	https://www.museodelprado.es/coleccion/obra-de-arte/un-religioso-mercedario-predicando-a-cardenales-y/d84abd69-5b7f-4598-99bc-9dcfeb8ae015	
Anónimo	Alto: 127 cm.;Ancho: 107 cm.	Siglo XVII	P003344	Museo de la Trinidad		Lienzo	Pintura	Óleo	San Juan Bautista	https://www.museodelprado.es/coleccion/obra-de-arte/san-juan-bautista/a658a804-8578-4562-968e-1f9cde2431f8	
Anónimo	Alto: 192 cm.;Ancho: 143 cm.	Siglo XVII	P003353	Colección real (Madrid, Palacio del Buen Retiro, 1794, nº 787); Museo de la Trinidad.		Lienzo	Pintura	Óleo	Ana de Austria, reina de Francia, esposa de Luis XIII	https://www.museodelprado.es/coleccion/obra-de-arte/ana-de-austria-reina-de-francia-esposa-de-luis/c3843aea-1569-4d52-94a7-ea88a12dc40b	
González de la Vega, Diego	Alto: 125 cm.;Ancho: 104 cm.	Siglo XVII	P003362	Madrid, Oratorio de Padres del Salvador del Mundo, de clérigos menores; Museo de la Trinidad.	Apostolado. Oratorio de Padres del Salvador, Madrid	Lienzo	Pintura	Óleo	Santo Tomás	https://www.museodelprado.es/coleccion/obra-de-arte/santo-tomas/b6aa45d0-97cc-4a9d-ba92-9afdf2a55bb4	
García Salmerón, Cristóbal	Alto: 142 cm.;Ancho: 107 cm.	Siglo XVII	P003363	Toledo, Convento del Carmen Calzado; Museo de la Trinidad.	Serie Apostolado del Carmen Calzado de Toledo	Lienzo	Pintura	Óleo	San Juan Evangelista	https://www.museodelprado.es/coleccion/obra-de-arte/san-juan-evangelista/d70397a1-5ef5-4082-ab9f-b91f14505e97	
Anónimo	Alto: 163 cm.;Ancho: 107 cm.	Siglo XVII	P003367	Museo de la Trinidad		Lienzo	Pintura	Óleo	San Isidro Labrador sacando milagrosamente a su hijo del pozo	https://www.museodelprado.es/coleccion/obra-de-arte/san-isidro-labrador-sacando-milagrosamente-a-su/3feab68b-0ee6-488d-aa37-6b2a59d00ee6	
González de la Vega, Diego	Alto: 126 cm.;Ancho: 101 cm.	Siglo XVII	P003392	Madrid, Oratorio de Padres del Salvador del Mundo, de clérigos menores; Museo de la Trinidad.	Apostolado. Oratorio de Padres del Salvador, Madrid	Lienzo	Pintura	Óleo	La Virgen leyendo	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-leyendo/3e0e929f-6165-49a0-8a4b-1e5c35df8741	
Anónimo (Copia de Ribera, José de)	Alto: 104 cm.;Ancho: 83 cm.	Siglo XVII	P003393	Museo de la Trinidad		Lienzo	Pintura	Óleo	Santa Teresa de Jesús	https://www.museodelprado.es/coleccion/obra-de-arte/santa-teresa-de-jesus/dd314196-b899-413a-be6e-bd0ea6f9d910	
Anónimo	Alto: 106 cm.;Ancho: 78 cm.	Siglo XVII	P003394	Museo de la Trinidad		Lienzo	Pintura	Óleo	San Elías	https://www.museodelprado.es/coleccion/obra-de-arte/san-elias/2017f094-b990-4900-90fc-ac8c772b6d1d	
Anónimo	Alto: 73 cm.;Ancho: 105 cm.	Siglo XVII	P003395	Museo de la Trinidad		Tabla	Pintura	Óleo	La mujer adúltera	https://www.museodelprado.es/coleccion/obra-de-arte/la-mujer-adultera/2a929039-7491-4c19-bda3-22029b529571	
Anónimo	Alto: 88 cm.;Ancho: 72 cm.	Siglo XVII	P003461	Madrid, Convento de la Encarnación, vulgo de Jesús de Medinaceli, de trinitarios descalzos; Museo de la Trinidad; Museo Nacional de Pintura y Escultura/Museo del Prado (con destino a la Galería de Españoles Ilustres, del Museo Iconográfico), 1879.		Lienzo	Pintura	Óleo	Luis Vives	https://www.museodelprado.es/coleccion/obra-de-arte/luis-vives/b603b33a-19ae-4861-a7d4-08e2ed592333	
Cano, Alonso	Alto: 291 cm.;Ancho: 165 cm.	Siglo XVII	P003469	Alcalá de Henares (Madrid), Convento de Santa María de Jesús, vulgo de San Diego de Alcalá, de franciscanos; Museo de la Trinidad.	Capilla de San Diego, convento de Santa María de Jesús, Alcalá de Henares (Madrid).	Lienzo	Pintura	Óleo	San Antonio de Padua	https://www.museodelprado.es/coleccion/obra-de-arte/san-antonio-de-padua/09358945-f3b5-4816-9b24-75d91eb7edd8	
Anónimo	Alto: 202 cm.;Ancho: 144 cm.	Siglo XVII	P003473	Museo de la Trinidad		Lienzo	Pintura	Óleo	Santo obispo adorando a la Virgen	https://www.museodelprado.es/coleccion/obra-de-arte/santo-obispo-adorando-a-la-virgen/3f52835b-d12e-4359-9c55-6c0fbf11b7c9	
